year,topic,mean_prevalence,n_documents,short_label,prevalence_smooth
1984,7,0.2516061071411691,1,T7: population / populations / microsatellite,0.16941731604267551
1985,7,0,0,T7: population / populations / microsatellite,0.12337776652800224
1986,7,0.11852719244283766,3,T7: population / populations / microsatellite,0.0723728133897654
1987,7,0.09859124772645854,3,T7: population / populations / microsatellite,0.07609323890137935
1988,7,0.01116127653484188,1,T7: population / populations / microsatellite,0.04436581857456694
1989,7,0.023344931462400388,1,T7: population / populations / microsatellite,0.014336684189617128
1990,7,0.008503844571609116,1,T7: population / populations / microsatellite,0.014199349388339643
1991,7,0.010749272131009426,4,T7: population / populations / microsatellite,0.009110289490371048
1992,7,0.008077751768494604,3,T7: population / populations / microsatellite,0.0062756746331680095
1993,7,0,0,T7: population / populations / microsatellite,0.03723630389639705
1994,7,0.10363115992069656,2,T7: population / populations / microsatellite,0.05865291078201987
1995,7,0.07232757242536304,4,T7: population / populations / microsatellite,0.05865291078201987
1996,7,0,0,T7: population / populations / microsatellite,0.02666923890255804
1997,7,0.0076801442823110815,2,T7: population / populations / microsatellite,0.05335293097158583
1998,7,0.15237864863244643,2,T7: population / populations / microsatellite,0.12878401555607114
1999,7,0.22629325375345585,2,T7: population / populations / microsatellite,0.16155976828734045
2000,7,0.1060074024761191,3,T7: population / populations / microsatellite,0.15649202075610189
2001,7,0.13717540603873074,3,T7: population / populations / microsatellite,0.09430708245314551
2002,7,0.0397384388445867,3,T7: population / populations / microsatellite,0.05975163097311162
2003,7,0.002341048036017419,3,T7: population / populations / microsatellite,0.08242089072881582
2004,7,0.20518318530584337,6,T7: population / populations / microsatellite,0.09368107531900413
2005,7,0.07351899261515159,7,T7: population / populations / microsatellite,0.14133575993788935
2006,7,0.14530510189267312,9,T7: population / populations / microsatellite,0.15819546809598722
2007,7,0.255762309780137,8,T7: population / populations / microsatellite,0.22685499323851485
2008,7,0.27949756804273446,9,T7: population / populations / microsatellite,0.30045566604917107
2009,7,0.36610712032464177,15,T7: population / populations / microsatellite,0.3289329324580632
2010,7,0.3411941090068136,17,T7: population / populations / microsatellite,0.3228757726741387
2011,7,0.26132608869096086,11,T7: population / populations / microsatellite,0.3468095820890987
2012,7,0.4379085485695217,13,T7: population / populations / microsatellite,0.32143225435728007
2013,7,0.26506212581135774,15,T7: population / populations / microsatellite,0.36046045986920683
2014,7,0.37841070522674103,16,T7: population / populations / microsatellite,0.2803847766394394
2015,7,0.19768149888021944,5,T7: population / populations / microsatellite,0.331157681608007
2016,7,0.4173808407170606,10,T7: population / populations / microsatellite,0.34352914135424195
2017,7,0.41552508446544584,12,T7: population / populations / microsatellite,0.3571790365000135
2018,7,0.238631184317534,16,T7: population / populations / microsatellite,0.2732034564972146
2019,7,0.16545410070866412,16,T7: population / populations / microsatellite,0.1546976618102512
2020,7,0.06000770040455551,16,T7: population / populations / microsatellite,0.08863622431755441
2021,7,0.04044687183944361,26,T7: population / populations / microsatellite,0.10641768562825328
2022,7,0.2187984846407607,23,T7: population / populations / microsatellite,0.10183617053339543
2023,7,0.046263155119981955,31,T7: population / populations / microsatellite,0.12409221949466298
2024,7,0.10721501872324629,21,T7: population / populations / microsatellite,0.10226075368043602
2025,7,0.15330408719807984,39,T7: population / populations / microsatellite,0.0885531767219847
2026,7,0.005140424244628009,11,T7: population / populations / microsatellite,0.005140424244628009
1950,8,0.8297219456041737,2,T8: queens / caste / sex,0.8297219456041737
1951,8,0,0,T8: queens / caste / sex,0.27657398186805787
1952,8,0,0,T8: queens / caste / sex,0
1953,8,0,0,T8: queens / caste / sex,0
1954,8,0,0,T8: queens / caste / sex,0
1955,8,0,0,T8: queens / caste / sex,0
1956,8,0,0,T8: queens / caste / sex,0
1957,8,0,0,T8: queens / caste / sex,0
1958,8,0,0,T8: queens / caste / sex,0
1959,8,0,0,T8: queens / caste / sex,0
1960,8,0,0,T8: queens / caste / sex,0
1961,8,0,0,T8: queens / caste / sex,0
1962,8,0,0,T8: queens / caste / sex,0
1963,8,0,0,T8: queens / caste / sex,0
1964,8,0,0,T8: queens / caste / sex,0
1965,8,0,0,T8: queens / caste / sex,0.3159590018135836
1966,8,0.9478770054407508,1,T8: queens / caste / sex,0.3159590018135836
1967,8,0,0,T8: queens / caste / sex,0.3159590018135836
1968,8,0,0,T8: queens / caste / sex,0.008138693779128079
1969,8,0.024416081337384238,3,T8: queens / caste / sex,0.025242620019565
1970,8,0.051311778721310757,1,T8: queens / caste / sex,0.025242620019565
1971,8,0,0,T8: queens / caste / sex,0.0454619686901961
1972,8,0.08507412734927755,2,T8: queens / caste / sex,0.02835804244975918
1973,8,0,0,T8: queens / caste / sex,0.35481783415721063
1974,8,0.9793793751223543,1,T8: queens / caste / sex,0.5731760124019053
1975,8,0.7401486620833617,2,T8: queens / caste / sex,0.7625857361382185
1976,8,0.5682291712089395,1,T8: queens / caste / sex,0.436125944430767
1977,8,0,0,T8: queens / caste / sex,0.18940972373631315
1978,8,0,0,T8: queens / caste / sex,0.16795897269230153
1979,8,0.5038769180769046,2,T8: queens / caste / sex,0.16795897269230153
1980,8,0,0,T8: queens / caste / sex,0.16795897269230153
1981,8,0,0,T8: queens / caste / sex,0
1982,8,0,0,T8: queens / caste / sex,0.008929825124442013
1983,8,0.02678947537332604,2,T8: queens / caste / sex,0.06521141195012954
1984,8,0.1688447604770626,1,T8: queens / caste / sex,0.06521141195012954
1985,8,0,0,T8: queens / caste / sex,0.06384280133494012
1986,8,0.022683643527757803,3,T8: queens / caste / sex,0.07654410659537209
1987,8,0.2069486762583585,3,T8: queens / caste / sex,0.08078357887684756
1988,8,0.012718416844426424,1,T8: queens / caste / sex,0.07580673769550081
1989,8,0.007753119983717521,1,T8: queens / caste / sex,0.008340477729888468
1990,8,0.004549896361521458,1,T8: queens / caste / sex,0.005430273212455243
1991,8,0.00398780329212675,4,T8: queens / caste / sex,0.0037279604829956645
1992,8,0.0026461817953387875,3,T8: queens / caste / sex,0.002211328362488512
1993,8,0,0,T8: queens / caste / sex,0.05634400197197537
1994,8,0.16638582412058733,2,T8: queens / caste / sex,0.08081944600671521
1995,8,0.076072513899558325,4,T8: queens / caste / sex,0.08081944600671521
1996,8,0,0,T8: queens / caste / sex,0.02904648668130735
1997,8,0.011066946144363734,2,T8: queens / caste / sex,0.010579654787145749
1998,8,0.020672018217073512,2,T8: queens / caste / sex,0.016687821482818044
1999,8,0.018324500087016894,2,T8: queens / caste / sex,0.08345182638222098
2000,8,0.21135896084257255,3,T8: queens / caste / sex,0.07956585604533581
2001,8,0.009014107206418018,3,T8: queens / caste / sex,0.07440535526400777
2002,8,0.002842997743032736,3,T8: queens / caste / sex,0.004730405583574048
2003,8,0.0023341118012713906,3,T8: queens / caste / sex,0.07980080746365091
2004,8,0.2342253128466486,6,T8: queens / caste / sex,0.08016794256665197
2005,8,0.003944403052035904,7,T8: queens / caste / sex,0.15135347164178764
2006,8,0.21589069902667843,9,T8: queens / caste / sex,0.15173707295297023
2007,8,0.23537611678019638,8,T8: queens / caste / sex,0.17976442907986123
2008,8,0.08802647143270896,9,T8: queens / caste / sex,0.16744126154490666
2009,8,0.17892119642181464,15,T8: queens / caste / sex,0.09442459987001442
2010,8,0.01632613175551967,17,T8: queens / caste / sex,0.14705517220452505
2011,8,0.2459181884362409,11,T8: queens / caste / sex,0.1348182831934335
2012,8,0.14221052938853995,13,T8: queens / caste / sex,0.1605189059121553
2013,8,0.09342799991168513,15,T8: queens / caste / sex,0.08174529504608456
2014,8,0.009597355838028634,16,T8: queens / caste / sex,0.15426857547017953
2015,8,0.3597803706608248,5,T8: queens / caste / sex,0.18826824909421552
2016,8,0.1954270207837932,10,T8: queens / caste / sex,0.2587118181120765
2017,8,0.2209280628916115,12,T8: queens / caste / sex,0.1577512643961483
2018,8,0.05689870951304028,16,T8: queens / caste / sex,0.1249184535932687
2019,8,0.09692858837515433,16,T8: queens / caste / sex,0.08349015601525848
2020,8,0.09664317015758085,16,T8: queens / caste / sex,0.10307754230342235
2021,8,0.11566086837753187,26,T8: queens / caste / sex,0.08683998043685062
2022,8,0.04821590277543915,23,T8: queens / caste / sex,0.08571389823307962
2023,8,0.09326492354626785,31,T8: queens / caste / sex,0.06212433608752144
2024,8,0.044892181940857326,21,T8: queens / caste / sex,0.07048058583433131
2025,8,0.07328465201586876,39,T8: queens / caste / sex,0.06090352255507612
2026,8,0.06453373370850228,11,T8: queens / caste / sex,0.06453373370850228
1950,9,0.004821795705493506,2,T9: microbiome / detoxification / exposure,0.004821795705493506
1951,9,0,0,T9: microbiome / detoxification / exposure,0.0016072652351645019
1952,9,0,0,T9: microbiome / detoxification / exposure,0
1953,9,0,0,T9: microbiome / detoxification / exposure,0
1954,9,0,0,T9: microbiome / detoxification / exposure,0
1955,9,0,0,T9: microbiome / detoxification / exposure,0
1956,9,0,0,T9: microbiome / detoxification / exposure,0
1957,9,0,0,T9: microbiome / detoxification / exposure,0
1958,9,0,0,T9: microbiome / detoxification / exposure,0
1959,9,0,0,T9: microbiome / detoxification / exposure,0
1960,9,0,0,T9: microbiome / detoxification / exposure,0
1961,9,0,0,T9: microbiome / detoxification / exposure,0
1962,9,0,0,T9: microbiome / detoxification / exposure,0
1963,9,0,0,T9: microbiome / detoxification / exposure,0
1964,9,0,0,T9: microbiome / detoxification / exposure,0
1965,9,0,0,T9: microbiome / detoxification / exposure,8.305423464889481e-4
1966,9,0.0024916270394668445,1,T9: microbiome / detoxification / exposure,8.305423464889481e-4
1967,9,0,0,T9: microbiome / detoxification / exposure,8.305423464889481e-4
1968,9,0,0,T9: microbiome / detoxification / exposure,0.211358935410096
1969,9,0.6340768062302881,3,T9: microbiome / detoxification / exposure,0.22631525304890357
1970,9,0.0448689529164227,1,T9: microbiome / detoxification / exposure,0.22631525304890357
1971,9,0,0,T9: microbiome / detoxification / exposure,0.21766755501106808
1972,9,0.6081337121167816,2,T9: microbiome / detoxification / exposure,0.20271123737226052
1973,9,0,0,T9: microbiome / detoxification / exposure,0.20344867182456783
1974,9,0.002212303356921963,1,T9: microbiome / detoxification / exposure,0.007704033743641526
1975,9,0.020899797874002615,2,T9: microbiome / detoxification / exposure,0.00985240456421424
1976,9,0.006445112461718146,1,T9: microbiome / detoxification / exposure,0.00911497011190692
1977,9,0,0,T9: microbiome / detoxification / exposure,0.002148370820572715
1978,9,0,0,T9: microbiome / detoxification / exposure,0.005804469880699355
1979,9,0.017413409642098067,2,T9: microbiome / detoxification / exposure,0.005804469880699355
1980,9,0,0,T9: microbiome / detoxification / exposure,0.005804469880699355
1981,9,0,0,T9: microbiome / detoxification / exposure,0
1982,9,0,0,T9: microbiome / detoxification / exposure,0.023525158497257854
1983,9,0.07057547549177356,2,T9: microbiome / detoxification / exposure,0.02497191031878431
1984,9,0.004340255464579375,1,T9: microbiome / detoxification / exposure,0.02497191031878431
1985,9,0,0,T9: microbiome / detoxification / exposure,0.0035202832233298485
1986,9,0.00622059420541017,3,T9: microbiome / detoxification / exposure,0.004336646489269435
1987,9,0.006789345262398136,3,T9: microbiome / detoxification / exposure,0.008181651747880214
1988,9,0.01153501577583234,1,T9: microbiome / detoxification / exposure,0.00711426229011858
1989,9,0.0030184258321252653,1,T9: microbiome / detoxification / exposure,0.005255064067514825
1990,9,0.0012117505945868686,1,T9: microbiome / detoxification / exposure,0.0018590838063231813
1991,9,0.00134707499225741,4,T9: microbiome / detoxification / exposure,0.0012432173466178338
1992,9,0.0011708264530092233,3,T9: microbiome / detoxification / exposure,8.393004817555444e-4
1993,9,0,0,T9: microbiome / detoxification / exposure,0.00113518396738484
1994,9,0.0022347254491452972,2,T9: microbiome / detoxification / exposure,0.0018166794233780929
1995,9,0.003215312820988982,4,T9: microbiome / detoxification / exposure,0.0018166794233780929
1996,9,0,0,T9: microbiome / detoxification / exposure,0.004360006447313955
1997,9,0.00986470652095288,2,T9: microbiome / detoxification / exposure,0.003514659984450236
1998,9,6.792734323978282e-4,2,T9: microbiome / detoxification / exposure,0.003933383403594927
1999,9,0.0012561702574340734,2,T9: microbiome / detoxification / exposure,0.0013603214674059905
2000,9,0.00214552071238607,3,T9: microbiome / detoxification / exposure,0.001724643635919163
2001,9,0.0017722399379373453,3,T9: microbiome / detoxification / exposure,0.002926238918111627
2002,9,0.004860956104011466,3,T9: microbiome / detoxification / exposure,0.0030302720295588476
2003,9,0.0024576200467277334,3,T9: microbiome / detoxification / exposure,0.003000194515809622
2004,9,0.0016820073966896678,6,T9: microbiome / detoxification / exposure,0.001753378431860521
2005,9,0.0011205078521641617,7,T9: microbiome / detoxification / exposure,0.016999302654009483
2006,9,0.04819539271317461,9,T9: microbiome / detoxification / exposure,0.017083747906440565
2007,9,0.0019353431539829212,8,T9: microbiome / detoxification / exposure,0.03494847084981072
2008,9,0.05471467668227463,9,T9: microbiome / detoxification / exposure,0.020362671868072866
2009,9,0.004437995767961043,15,T9: microbiome / detoxification / exposure,0.020182564386052988
2010,9,0.0013950207079232997,17,T9: microbiome / detoxification / exposure,0.01699242564937064
2011,9,0.04514426047222758,11,T9: microbiome / detoxification / exposure,0.017427563052224093
2012,9,0.0057434079765214,13,T9: microbiome / detoxification / exposure,0.02058229283254717
2013,9,0.010859210048892528,15,T9: microbiome / detoxification / exposure,0.01412209307313337
2014,9,0.025763661193986178,16,T9: microbiome / detoxification / exposure,0.013024486361818601
2015,9,0.0024505878425770955,5,T9: microbiome / detoxification / exposure,0.01073598833480646
2016,9,0.00399371596785611,10,T9: microbiome / detoxification / exposure,0.017342851125202837
2017,9,0.0455842495651753,12,T9: microbiome / detoxification / exposure,0.021459808152062436
2018,9,0.014801458923155892,16,T9: microbiome / detoxification / exposure,0.02687190081678062
2019,9,0.020229993962010667,16,T9: microbiome / detoxification / exposure,0.013035058734422381
2020,9,0.004073723318100587,16,T9: microbiome / detoxification / exposure,0.0680690563655078
2021,9,0.17990345181641215,26,T9: microbiome / detoxification / exposure,0.10961970140343776
2022,9,0.14488192907580055,23,T9: microbiome / detoxification / exposure,0.1664759648876068
2023,9,0.1746425137706077,31,T9: microbiome / detoxification / exposure,0.13177269377213835
2024,9,0.07579363847000684,21,T9: microbiome / detoxification / exposure,0.12531289373334153
2025,9,0.12550252895941014,39,T9: microbiome / detoxification / exposure,0.10792496312852841
2026,9,0.1224787219561683,11,T9: microbiome / detoxification / exposure,0.1224787219561683
1950,10,0.11406189533890426,2,T10: dehydrogenase / subspecies / polymorphic,0.11406189533890426
1951,10,0,0,T10: dehydrogenase / subspecies / polymorphic,0.03802063177963475
1952,10,0,0,T10: dehydrogenase / subspecies / polymorphic,0
1953,10,0,0,T10: dehydrogenase / subspecies / polymorphic,0
1954,10,0,0,T10: dehydrogenase / subspecies / polymorphic,0
1955,10,0,0,T10: dehydrogenase / subspecies / polymorphic,0
1956,10,0,0,T10: dehydrogenase / subspecies / polymorphic,0
1957,10,0,0,T10: dehydrogenase / subspecies / polymorphic,0
1958,10,0,0,T10: dehydrogenase / subspecies / polymorphic,0
1959,10,0,0,T10: dehydrogenase / subspecies / polymorphic,0
1960,10,0,0,T10: dehydrogenase / subspecies / polymorphic,0
1961,10,0,0,T10: dehydrogenase / subspecies / polymorphic,0
1962,10,0,0,T10: dehydrogenase / subspecies / polymorphic,0
1963,10,0,0,T10: dehydrogenase / subspecies / polymorphic,0
1964,10,0,0,T10: dehydrogenase / subspecies / polymorphic,0
1965,10,0,0,T10: dehydrogenase / subspecies / polymorphic,7.550435221021585e-4
1966,10,0.002265130566306476,1,T10: dehydrogenase / subspecies / polymorphic,7.550435221021585e-4
1967,10,0,0,T10: dehydrogenase / subspecies / polymorphic,7.550435221021585e-4
1968,10,0,0,T10: dehydrogenase / subspecies / polymorphic,0.03125901936051893
1969,10,0.0937770580815568,3,T10: dehydrogenase / subspecies / polymorphic,0.15788597763665596
1970,10,0.37988087482841115,1,T10: dehydrogenase / subspecies / polymorphic,0.15788597763665596
1971,10,0,0,T10: dehydrogenase / subspecies / polymorphic,0.12950303470505398
1972,10,0.008628229286750775,2,T10: dehydrogenase / subspecies / polymorphic,0.002876076428916925
1973,10,0,0,T10: dehydrogenase / subspecies / polymorphic,0.0041007216348780216
1974,10,0.0036739356178832915,1,T10: dehydrogenase / subspecies / polymorphic,0.006099176317145618
1975,10,0.014623593333553564,2,T10: dehydrogenase / subspecies / polymorphic,0.08705344995794702
1976,10,0.24286282092240422,1,T10: dehydrogenase / subspecies / polymorphic,0.08582880475198593
1977,10,0,0,T10: dehydrogenase / subspecies / polymorphic,0.0809542736408014
1978,10,0,0,T10: dehydrogenase / subspecies / polymorphic,0.010938941548005643
1979,10,0.03281682464401693,2,T10: dehydrogenase / subspecies / polymorphic,0.010938941548005643
1980,10,0,0,T10: dehydrogenase / subspecies / polymorphic,0.010938941548005643
1981,10,0,0,T10: dehydrogenase / subspecies / polymorphic,0
1982,10,0,0,T10: dehydrogenase / subspecies / polymorphic,0.08254152372926035
1983,10,0.24762457118778108,2,T10: dehydrogenase / subspecies / polymorphic,0.2605064135032645
1984,10,0.5338946693220123,1,T10: dehydrogenase / subspecies / polymorphic,0.2605064135032645
1985,10,0,0,T10: dehydrogenase / subspecies / polymorphic,0.34766271797605
1986,10,0.5090934846061376,3,T10: dehydrogenase / subspecies / polymorphic,0.33333533791705744
1987,10,0.4909125291450349,3,T10: dehydrogenase / subspecies / polymorphic,0.3401823103121655
1988,10,0.020540917185324095,1,T10: dehydrogenase / subspecies / polymorphic,0.48412456752998506
1989,10,0.9409202562595963,1,T10: dehydrogenase / subspecies / polymorphic,0.646018329123287
1990,10,0.9765938139249409,1,T10: dehydrogenase / subspecies / polymorphic,0.9635402267924991
1991,10,0.9731066101929602,4,T10: dehydrogenase / subspecies / polymorphic,0.6522492941891765
1992,10,0.007047458449628693,3,T10: dehydrogenase / subspecies / polymorphic,0.32671802288086293
1993,10,0,0,T10: dehydrogenase / subspecies / polymorphic,0.07518134122902373
1994,10,0.2184965652374425,2,T10: dehydrogenase / subspecies / polymorphic,0.23731631605142417
1995,10,0.49345238291682997,4,T10: dehydrogenase / subspecies / polymorphic,0.23731631605142417
1996,10,0,0,T10: dehydrogenase / subspecies / polymorphic,0.19424947654067612
1997,10,0.08929604670519842,2,T10: dehydrogenase / subspecies / polymorphic,0.03359541882630192
1998,10,0.011490209773707337,2,T10: dehydrogenase / subspecies / polymorphic,0.042392740906247166
1999,10,0.02639196623983575,2,T10: dehydrogenase / subspecies / polymorphic,0.21694276654602884
2000,10,0.6129461236245435,3,T10: dehydrogenase / subspecies / polymorphic,0.3280655149786649
2001,10,0.34485845507161533,3,T10: dehydrogenase / subspecies / polymorphic,0.4049777537519546
2002,10,0.2571286825597051,3,T10: dehydrogenase / subspecies / polymorphic,0.20578274596629356
2003,10,0.015361100267560301,3,T10: dehydrogenase / subspecies / polymorphic,0.15049822996693604
2004,10,0.17900490707354272,6,T10: dehydrogenase / subspecies / polymorphic,0.15613450996145148
2005,10,0.2740375225432515,7,T10: dehydrogenase / subspecies / polymorphic,0.2040018044334927
2006,10,0.15896298368368392,9,T10: dehydrogenase / subspecies / polymorphic,0.1773171313026447
2007,10,0.09895088768099872,8,T10: dehydrogenase / subspecies / polymorphic,0.11210761476186157
2008,10,0.0784089729209021,9,T10: dehydrogenase / subspecies / polymorphic,0.09403549448076115
2009,10,0.10474662284038266,15,T10: dehydrogenase / subspecies / polymorphic,0.09884085837752365
2010,10,0.11336697937128622,17,T10: dehydrogenase / subspecies / polymorphic,0.10073428610924012
2011,10,0.0840892561160515,11,T10: dehydrogenase / subspecies / polymorphic,0.13267765611965382
2012,10,0.20057673287162373,13,T10: dehydrogenase / subspecies / polymorphic,0.11556497007493027
2013,10,0.062028921237115585,15,T10: dehydrogenase / subspecies / polymorphic,0.11634891633388458
2014,10,0.08644109489291443,16,T10: dehydrogenase / subspecies / polymorphic,0.07797927497423449
2015,10,0.08546780879267343,5,T10: dehydrogenase / subspecies / polymorphic,0.06100553747989244
2016,10,0.01110770875408946,10,T10: dehydrogenase / subspecies / polymorphic,0.041430452503477315
2017,10,0.02771583996366905,12,T10: dehydrogenase / subspecies / polymorphic,0.018721930434935637
2018,10,0.017342242587048407,16,T10: dehydrogenase / subspecies / polymorphic,0.01636801492866626
2019,10,0.0040459622352813215,16,T10: dehydrogenase / subspecies / polymorphic,0.01757519700360277
2020,10,0.03133738618847859,16,T10: dehydrogenase / subspecies / polymorphic,0.01570636282878037
2021,10,0.011735740062581199,26,T10: dehydrogenase / subspecies / polymorphic,0.019970819982138146
2022,10,0.016839333695354657,23,T10: dehydrogenase / subspecies / polymorphic,0.010371117439610096
2023,10,0.0025382785608944356,31,T10: dehydrogenase / subspecies / polymorphic,0.011971152173175549
2024,10,0.016535844263277553,21,T10: dehydrogenase / subspecies / polymorphic,0.00818847423075433
2025,10,0.0054912998680910026,39,T10: dehydrogenase / subspecies / polymorphic,0.007853745232150992
2026,10,0.001534091565084422,11,T10: dehydrogenase / subspecies / polymorphic,0.001534091565084422
